"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-04",,,,,"0.00","0.0","1.0",,"26","6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-05",,,,,"0.00","0.0","1.0",,"33","17",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-06",,,,,"0.00","0.0","1.0",,"35","15",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-07",,,,,"0.00","0.0","1.0",,"18","14",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-08",,,,,"0.00","0.0","1.0",,"25","15",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-09",,,,,"0.00","0.0","1.0",,"39","17",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-10",,,,,"0.00","0.0","0.0",,"40","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-11",,,,,"0.00","0.0","0.0",,"35","23",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-12",,,,,"0.00","0.0","0.0",,"42","23",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-13",,,,,"0.00","0.0","0.0",,"41","28",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-14",,,,,"0.00","0.0","0.0",,"41","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-15",,,,,"0.00","0.0","0.0",,"36","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-16",,,,,"0.00","0.0","0.0",,"33","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-17",,,,,"0.00","0.0","0.0",,"33","26",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-18",,,,,"0.00","0.0","0.0",,"29","17",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-19",,,,,"0.00","0.0","0.0",,"38","23",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-20",,,,,"0.07","0.7","0.0",,"34","33",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-21",,,,,"0.70","5.0","1.0",,"34","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-22",,,,,"0.05","0.5","5.0",,"34","19",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-23",,,,,"0.00","0.0","4.0",,"35","16",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-24",,,,,"0.00","0.0","4.0",,"33","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-25",,,,,"0.04","0.3","3.0",,"32","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-26",,,,,"0.18","1.9","4.0",,"37","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-27",,,,,"0.07","0.7","5.0",,"32","28",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-28",,,,,"0.00","0.0","5.0",,"28","24",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-29",,,,,"0.00","0.0","5.0",,"28","23",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-30",,,,,"0.00","0.0","5.0",,"27","19",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-01-31",,,,,"0.00","0.0","5.0",,"27","12",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-01",,,,,"0.00","0.0","5.0",,"22","15",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-02",,,,,"0.00","0.0","4.0",,"20","12",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-03",,,,,"0.00","0.0","4.0",,"27","10",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-04",,,,,"0.00","0.0","4.0",,"36","9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-05",,,,,"0.00","0.0","3.0",,"36","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-06",,,,,"0.00","0.0","3.0",,"34","13",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-07",,,,,"0.00","0.0","3.0",,"16","5",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-08",,,,,"0.00","0.0","3.0",,"9","-1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-09",,,,,"0.00","0.0","3.0",,"5","-5",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-10",,,,,"0.00","0.0","2.0",,"10","-1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-11",,,,,"0.00","0.0","1.0",,"9","1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-12",,,,,"0.00","0.0","1.0",,"14","2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-13",,,,,"0.00","0.0","1.0",,"23","7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-14",,,,,"0.08","0.8","1.0",,"30","15",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-15",,,,,"0.02","0.2","2.0",,"22","3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-16",,,,,"0.00","0.0","2.0",,"4","-7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-17",,,,,"0.00","0.0","2.0",,"6","-8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-18",,,,,"0.00","0.0","2.0",,"12","-2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-19",,,,,"0.00","0.0","2.0",,"24","7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-20",,,,,"0.00","0.0","1.0",,"31","11",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-21",,,,,"0.00","0.0","0.0",,"37","23",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-22",,,,,"0.00","0.0","0.0",,"37","28",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-23",,,,,"0.00","0.0","0.0",,"46","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-24",,,,,"0.00","0.0","0.0",,"46","37",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-25",,,,,"0.00","0.0","0.0",,"55","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-26",,,,,"0.00","0.0","0.0",,"57","41",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-27",,,,,"0.21","0.0","0.0",,"45","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-02-28",,,,,"0.02","0.0","0.0",,"35","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-01",,,,,"0.00","0.0","0.0",,"37","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-02",,,,,"0.05","0.4","0.0",,"35","28",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-03",,,,,"0.01","0.1","0.0",,"36","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-04",,,,,"0.00","0.0","0.0",,"39","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-05",,,,,"0.13","0.0","0.0",,"42","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-06",,,,,"0.00","0.0","0.0",,"40","33",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-07",,,,,"0.00","0.0","0.0",,"36","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-08",,,,,"0.00","0.0","0.0",,"37","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-09",,,,,"0.00","0.0","0.0",,"33","28",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-10",,,,,"0.00","0.0","0.0",,"36","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-11",,,,,"0.00","0.0","0.0",,"37","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-12",,,,,"0.00","0.0","0.0",,"46","26",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-13",,,,,"0.00","0.0","0.0",,"42","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-14",,,,,"0.00","0.0","0.0",,"36","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-15",,,,,"0.00","0.0","0.0",,"35","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-16",,,,,"0.00","0.0","0.0",,"35","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-17",,,,,"0.00","0.0","0.0",,"40","25",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-18",,,,,"0.00","0.0","0.0",,"44","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-19",,,,,"0.08","0.7","0.0",,"40","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-20",,,,,"0.02","0.2","0.0",,"39","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-21",,,,,"0.00","0.0","0.0",,"40","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-22",,,,,"0.00","0.0","0.0",,"46","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-23",,,,,"0.00","0.0","0.0",,"42","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-24",,,,,"0.00","0.0","0.0",,"41","37",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-25",,,,,"0.00","0.0","0.0",,"43","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-26",,,,,"0.00","0.0","0.0",,"46","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-27",,,,,"0.00","0.0","0.0",,"43","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-28",,,,,"0.04","0.0","0.0",,"47","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-29",,,,,"0.00","0.0","0.0",,"53","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-30",,,,,"0.00","0.0","0.0",,"53","39",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-03-31",,,,,"0.00","0.0","0.0",,"53","33",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-01",,,,,"0.03","0.0","0.0",,"62","37",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-02",,,,,"0.02","0.0","0.0",,"55","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-03",,,,,"0.00","0.0","0.0",,"61","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-04",,,,,"0.00","0.0","0.0",,"57","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-05",,,,,"0.51","0.0","0.0",,"65","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-06",,,,,"0.15","0.0","0.0",,"54","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-07",,,,,"0.00","0.0","0.0",,"52","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-08",,,,,"0.00","0.0","0.0",,"52","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-09",,,,,"0.00","0.0","0.0",,"43","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-10",,,,,"0.00","0.0","0.0",,"43","37",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-11",,,,,"0.00","0.0","0.0",,"51","39",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-12",,,,,"0.00","0.0","0.0",,"58","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-13",,,,,"0.00","0.0","0.0",,"68","40",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-14",,,,,"0.00","0.0","0.0",,"72","40",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-15",,,,,"0.00","0.0","0.0",,"73","47",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-16",,,,,"0.00","0.0","0.0",,"78","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-17",,,,,"0.00","0.0","0.0",,"84","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-18",,,,,"0.00","0.0","0.0",,"69","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-19",,,,,"0.07","0.0","0.0",,"78","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-20",,,,,"0.23","0.0","0.0",,"66","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-21",,,,,"0.11","0.0","0.0",,"69","48",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-22",,,,,"0.21","0.0","0.0",,"60","45",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-23",,,,,"0.23","0.0","0.0",,"58","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-24",,,,,"0.00","0.0","0.0",,"63","45",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-25",,,,,"0.00","0.0","0.0",,"59","38",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-26",,,,,"0.00","0.0","0.0",,"46","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-27",,,,,"0.08","0.0","0.0",,"46","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-28",,,,,"0.00","0.0","0.0",,"58","45",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-29",,,,,"0.00","0.0","0.0",,"49","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-04-30",,,,,"0.00","0.0","0.0",,"64","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-01",,,,,"0.00","0.0","0.0",,"67","45",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-02",,,,,"0.00","0.0","0.0",,"65","47",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-03",,,,,"0.40","0.0","0.0",,"77","56",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-04",,,,,"0.09","0.0","0.0",,"56","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-05",,,,,"0.00","0.0","0.0",,"48","41",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-06",,,,,"0.00","0.0","0.0",,"54","41",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-07",,,,,"0.00","0.0","0.0",,"61","37",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-08",,,,,"0.00","0.0","0.0",,"72","45",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-09",,,,,"0.00","0.0","0.0",,"54","41",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-10",,,,,"0.00","0.0","0.0",,"83","50",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-11",,,,,"0.00","0.0","0.0",,"83","57",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-12",,,,,"0.00","0.0","0.0",,"67","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-13",,,,,"0.00","0.0","0.0",,"82","48",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-14",,,,,"0.00","0.0","0.0",,"87","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-15",,,,,"0.01","0.0","0.0",,"77","56",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-16",,,,,"0.00","0.0","0.0",,"78","51",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-17",,,,,"0.46","0.0","0.0",,"89","60",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-18",,,,,"0.29","0.0","0.0",,"77","60",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-19",,,,,"0.00","0.0","0.0",,"74","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-20",,,,,"0.00","0.0","0.0",,"74","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-21",,,,,"0.00","0.0","0.0",,"80","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-22",,,,,"0.21","0.0","0.0",,"72","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-23",,,,,"0.00","0.0","0.0",,"58","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-24",,,,,"0.00","0.0","0.0",,"80","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-25",,,,,"0.00","0.0","0.0",,"73","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-26",,,,,"0.00","0.0","0.0",,"79","50",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-27",,,,,"0.00","0.0","0.0",,"84","59",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-28",,,,,"0.00","0.0","0.0",,"62","51",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-29",,,,,"0.00","0.0","0.0",,"82","47",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-30",,,,,"0.19","0.0","0.0",,"86","57",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-05-31",,,,,"1.47","0.0","0.0",,"85","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-01",,,,,"0.25","0.0","0.0",,"66","50",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-02",,,,,"0.00","0.0","0.0",,"63","48",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-03",,,,,"0.00","0.0","0.0",,"73","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-04",,,,,"0.00","0.0","0.0",,"80","60",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-05",,,,,"0.00","0.0","0.0",,"74","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-06",,,,,"0.00","0.0","0.0",,"65","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-07",,,,,"0.00","0.0","0.0",,"81","48",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-08",,,,,"2.07","0.0","0.0",,"81","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-09",,,,,"0.21","0.0","0.0",,"72","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-10",,,,,"0.03","0.0","0.0",,"76","62",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-11",,,,,"0.00","0.0","0.0",,"68","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-12",,,,,"0.15","0.0","0.0",,"72","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-13",,,,,"2.05","0.0","0.0",,"76","58",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-14",,,,,"0.00","0.0","0.0",,"63","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-15",,,,,"0.00","0.0","0.0",,"67","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-16",,,,,"0.00","0.0","0.0",,"74","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-17",,,,,"0.40","0.0","0.0",,"66","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-18",,,,,"0.05","0.0","0.0",,"76","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-19",,,,,"0.33","0.0","0.0",,"73","61",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-20",,,,,"0.00","0.0","0.0",,"75","59",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-21",,,,,"0.00","0.0","0.0",,"73","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-22",,,,,"0.19","0.0","0.0",,"76","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-23",,,,,"0.02","0.0","0.0",,"73","57",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-24",,,,,"0.33","0.0","0.0",,"80","58",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-25",,,,,"0.35","0.0","0.0",,"68","57",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-26",,,,,"0.00","0.0","0.0",,"74","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-27",,,,,"0.00","0.0","0.0",,"78","57",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-28",,,,,"0.00","0.0","0.0",,"85","59",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-29",,,,,"0.00","0.0","0.0",,"87","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-06-30",,,,,"0.00","0.0","0.0",,"89","67",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-01",,,,,"0.00","0.0","0.0",,"90","70",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-02",,,,,"1.67","0.0","0.0",,"90","71",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-03",,,,,"0.03","0.0","0.0",,"78","67",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-04",,,,,"0.90","0.0","0.0",,"90","66",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-05",,,,,"0.00","0.0","0.0",,"85","70",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-06",,,,,"0.00","0.0","0.0",,"79","66",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-07",,,,,"0.00","0.0","0.0",,"83","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-08",,,,,"0.00","0.0","0.0",,"74","63",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-09",,,,,"0.00","0.0","0.0",,"88","63",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-10",,,,,"0.07","0.0","0.0",,"82","66",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-11",,,,,"0.17","0.0","0.0",,"74","60",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-12",,,,,"0.01","0.0","0.0",,"80","61",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-13",,,,,"0.00","0.0","0.0",,"86","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-14",,,,,"0.29","0.0","0.0",,"85","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-15",,,,,"0.07","0.0","0.0",,"85","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-16",,,,,"0.00","0.0","0.0",,"73","62",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-17",,,,,"0.00","0.0","0.0",,"77","59",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-18",,,,,"0.00","0.0","0.0",,"75","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-19",,,,,"0.00","0.0","0.0",,"76","62",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-20",,,,,"0.00","0.0","0.0",,"71","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-21",,,,,"0.00","0.0","0.0",,"72","63",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-22",,,,,"0.00","0.0","0.0",,"79","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-23",,,,,"0.00","0.0","0.0",,"84","61",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-24",,,,,"0.00","0.0","0.0",,"87","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-25",,,,,"0.04","0.0","0.0",,"87","71",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-26",,,,,"0.00","0.0","0.0",,"90","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-27",,,,,"0.15","0.0","0.0",,"86","70",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-28",,,,,"0.00","0.0","0.0",,"84","70",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-29",,,,,"0.50","0.0","0.0",,"83","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-30",,,,,"0.01","0.0","0.0",,"80","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-07-31",,,,,"0.83","0.0","0.0",,"72","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-08-01",,,,,"0.00","0.0","0.0",,"81","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1958-08-02",,,,,"0.00","0.0","0.0",,"82","68",
