"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-08",,,,"0.59",,,"83","58","58"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-09",,,,"0.00",,,"79","52","65"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-10",,,,"0.31",,,"84","57","68"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-11",,,,"0.01",,,"68","52","52"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-12",,,,"0.38",,,"81","52","74"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-13",,,,"0.00",,,"76","55","56"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-14",,,,"0.00",,,"82","49","78"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-15",,,,"0.00",,,"78","66","74"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-16",,,,"0.00",,,"90","60","79"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-17",,,,"0.00",,,"89","66","81"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-18",,,,"0.00",,,"88","72","72"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-19",,,,"0.24",,,"74","62","69"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-20",,,,"0.00",,,"70","48","57"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-21",,,,"0.00",,,"76","38","72"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-22",,,,"0.30",,,"77","58","75"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-23",,,,"0.00",,,"83","70","79"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-24",,,,"0.16",,,"80","60","63"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-25",,,,"0.00",,,"74","56","56"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-26",,,,"0.00",,,"78","52","71"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-27",,,,"0.00",,,"83","50","78"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-28",,,,"0.90",,,"80","66","72"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-29",,,,"0.00",,,"75","56","73"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-06-30",,,,"0.00",,,"80","56","74"
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-01",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-02",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-03",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-04",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-05",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-06",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-07",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-08",,,,"0.23","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-09",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-10",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-11",,,,"0.05","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-12",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-13",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-14",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-15",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-16",,,,"0.08","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-17",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-18",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-19",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-20",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-21",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-22",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-23",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-24",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-25",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-26",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-27",,,,"0.17","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-28",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-29",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-30",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-07-31",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-01",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-02",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-03",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-04",,,,"0.30","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-05",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-06",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-07",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-08",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-09",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-10",,,,"0.55","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-11",,,,"0.14","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-12",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-13",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-14",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-15",,,,"0.85","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-16",,,,"0.01","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-17",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-18",,,,"1.13","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-19",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-20",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-21",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-22",,,,"0.17","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-23",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-24",,,,"0.07","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-25",,,,"0.19","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-26",,,,"1.37","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-27",,,,"0.42","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-28",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-29",,,,"0.04","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-30",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-08-31",,,,"0.13","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-01",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-02",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-03",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-04",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-05",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-06",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-07",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-08",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-09",,,,"0.07","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-10",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-11",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-12",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-13",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-14",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-15",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-16",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-17",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-18",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-19",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-20",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-21",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-22",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-23",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-24",,,,"0.06","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-25",,,,"0.05","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-26",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-27",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-28",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-29",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-09-30",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-01",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-02",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-03",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-04",,,,"0.04","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-05",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-06",,,,"0.75","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-07",,,,"0.18","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-08",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-09",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-10",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-11",,,,"0.09","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-12",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-13",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-14",,,,"0.82","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-15",,,,"0.16","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-16",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-17",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-18",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-19",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-20",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-21",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-22",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-23",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-24",,,,"0.21","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-25",,,,"1.28","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-26",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-27",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-28",,,,"0.04","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-29",,,,"0.41","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-30",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-10-31",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-01",,,,"0.24","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-02",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-03",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-04",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-05",,,,"0.01","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-06",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-07",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-08",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-09",,,,"0.01","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-10",,,,"0.11","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-11",,,,"0.75","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-12",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-13",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-14",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-15",,,,"0.03","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-16",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-17",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-18",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-19",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-20",,,,"0.30","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-21",,,,"0.13","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-22",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-23",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-24",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-25",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-26",,,,"0.67","3.0","3.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-27",,,,"0.03","0.5","4.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-28",,,,"0.07","0.7","4.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-29",,,,"0.01","0.1","4.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-11-30",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-01",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-02",,,,"0.05","0.8","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-03",,,,"0.00","0.0","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-04",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-05",,,,"0.04","0.5","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-06",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-07",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-08",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-09",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-10",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-11",,,,"0.01","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-12",,,,"0.18","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-13",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-14",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-15",,,,"0.10","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-16",,,,"0.55","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-17",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-18",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-19",,,,"0.06","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-20",,,,"0.01","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-21",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-22",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-23",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-24",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-25",,,,"0.08","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-26",,,,"0.08","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-27",,,,"0.05","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-28",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-29",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-30",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1940-12-31",,,,"0.20","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-01",,,,"0.45","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-02",,,,"0.09","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-03",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-04",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-05",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-06",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-07",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-08",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-09",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-10",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-11",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-12",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-13",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-14",,,,"0.15","0.2","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-15",,,,"0.09","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-16",,,,"0.04","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-17",,,,"0.21","0.3","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-18",,,,"0.05","1.2","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-19",,,,"0.00","0.0","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-20",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-21",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-22",,,,"0.18","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-23",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-24",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-25",,,,"0.05","1.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-26",,,,"0.31","2.0","3.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-27",,,,"0.00","0.0","3.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-28",,,,"0.00","0.0","3.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-29",,,,"0.00","0.0","3.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-30",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-01-31",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-01",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-02",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-03",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-04",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-05",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-06",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-07",,,,"0.01","0.1","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-08",,,,"0.18","1.5","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-09",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-10",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-11",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-12",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-13",,,,"0.50","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-14",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-15",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-16",,,,"0.12","1.2","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-17",,,,"0.01","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-18",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-19",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-20",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-21",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-22",,,,"0.00","0.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-23",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-24",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-25",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-26",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-27",,,,"0.08","1.5","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-02-28",,,,"0.09","1.5","3.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-01",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-02",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-03",,,,"0.70","2.0","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-04",,,,"0.14","1.0","2.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-05",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-06",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-07",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-08",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-09",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-10",,,,"0.43","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-11",,,,"0.27","1.0","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-12",,,,"0.02","0.2","1.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-13",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-14",,,,"0.00","0.0",,,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-15",,,,"0.25","3.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-16",,,,"0.00","0.0","0.0",,,
"USC00111527","CHICAGO HEIGHTS, IL US","1941-03-17",,,,"0.00","0.0","0.0",,,
