STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/14/1986,,,,,0.3,0,0,,56,33,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/15/1986,,,,,0.09,1.7,0,,40,31,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/16/1986,,,,,0,0,0,,44,37,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/17/1986,,,,,0,0,0,,57,38,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/18/1986,,,,,0,0,0,,72,40,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/19/1986,,,,,0,0,0,,71,56,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/20/1986,,,,,0.02,0,0,,59,47,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/21/1986,,,,,0,0,0,,47,33,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/22/1986,,,,,0,0,0,,48,28,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/23/1986,,,,,0,0,0,,65,32,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/24/1986,,,,,0,0,0,,82,47,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/25/1986,,,,,0,0,0,,80,59,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/26/1986,,,,,0,0,0,,91,61,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/27/1986,,,,,0,0,0,,89,62,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/28/1986,,,,,0.02,0,0,,71,50,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/29/1986,,,,,0.08,0,0,,77,46,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/30/1986,,,,,0.94,0,0,,67,56,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/1/1986,,,,,0,0,0,,64,52,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/2/1986,,,,,0,0,0,,53,39,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/3/1986,,,,,0,0,0,,62,38,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/4/1986,,,,,0,0,0,,77,44,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/5/1986,,,,,0,0,0,,84,56,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/6/1986,,,,,0,0,0,,83,67,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/7/1986,,,,,0,0,0,,67,52,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/8/1986,,,,,0,0,0,,67,48,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/9/1986,,,,,0,0,0,,72,50,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/10/1986,,,,,0,0,0,,76,51,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/11/1986,,,,,0.07,0,0,,82,53,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/12/1986,,,,,0,0,0,,65,54,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/13/1986,,,,,0.18,0,0,,75,50,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/14/1986,,,,,0,0,0,,69,56,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/15/1986,,,,,0.16,0,0,,69,54,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/16/1986,,,,,0,0,0,,78,61,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/17/1986,,,,,1.4,0,0,,78,48,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/18/1986,,,,,0.79,0,0,,54,46,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/19/1986,,,,,0.43,0,0,,55,45,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/20/1986,,,,,0,0,0,,57,43,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/21/1986,,,,,0,0,0,,64,47,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/22/1986,,,,,0,0,0,,61,45,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/23/1986,,,,,0,0,0,,66,45,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/24/1986,,,,,0,0,0,,71,49,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/25/1986,,,,,0,0,0,,71,54,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/26/1986,,,,,0.21,0,0,,65,56,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/27/1986,,,,,0.38,0,0,,71,56,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/28/1986,,,,,0,0,0,,73,55,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/29/1986,,,,,0.27,0,0,,80,57,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/30/1986,,,,,0,0,0,,85,61,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/31/1986,,,,,0,0,0,,88,65,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/1/1986,,,,,0,0,0,,86,49,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/2/1986,,,,,0,0,0,,64,49,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/3/1986,,,,,0,0,0,,77,48,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/4/1986,,,,,0.27,0,0,,80,58,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/5/1986,,,,,0.41,0,0,,71,54,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/6/1986,,,,,0.02,0,0,,69,57,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/7/1986,,,,,0.46,0,0,,79,61,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/8/1986,,,,,0,0,0,,75,57,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/9/1986,,,,,0,0,0,,77,57,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/10/1986,,,,,0.65,0,0,,88,64,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/11/1986,,,,,0,0,0,,86,69,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/12/1986,,,,,0.03,0,0,,69,57,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/13/1986,,,,,0,0,0,,72,55,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/14/1986,,,,,0.52,0,0,,69,57,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/15/1986,,,,,0.05,0,0,,81,59,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/16/1986,,,,,0.06,0,0,,88,60,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/17/1986,,,,,0,0,0,,66,55,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/18/1986,,,,,0,0,0,,83,54,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/19/1986,,,,,0.15,0,0,,89,66,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/20/1986,,,,,0,0,0,,81,64,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/21/1986,,,,,0,0,0,,94,66,77
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/22/1986,,,,,0.19,0,0,,88,72,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/23/1986,,,,,0.04,0,0,,84,62,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/24/1986,,,,,0,0,0,,62,52,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/25/1986,,,,,0,0,0,,79,46,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/26/1986,,,,,0,0,0,,92,60,79
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/27/1986,,,,,0.71,0,0,,86,70,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/28/1986,,,,,0,0,0,,83,69,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/29/1986,,,,,0,0,0,,84,64,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/30/1986,,,,,1.15,0,0,,65,59,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/1/1986,,,,,0.19,0,0,,68,60,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/2/1986,,,,,0,0,0,,78,61,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/3/1986,,,,,0,0,0,,76,54,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/4/1986,,,,,0,0,0,,89,66,77
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/5/1986,,,,,0,0,0,,92,73,78
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/6/1986,,,,,0.02,0,0,,93,72,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/7/1986,,,,,0,0,0,,83,70,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/8/1986,,,,,0.05,0,0,,86,70,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/9/1986,,,,,1.79,0,0,,75,65,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/10/1986,,,,,0.27,0,0,,77,62,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/11/1986,,,,,0.7,0,0,,79,69,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/12/1986,,,,,0.31,0,0,,83,68,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/13/1986,,,,,0,0,0,,88,67,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/14/1986,,,,,0,0,0,,77,67,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/15/1986,,,,,0.02,0,0,,92,67,80
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/16/1986,,,,,0,0,0,,94,76,80
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/17/1986,,,,,0,0,0,,95,75,81
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/18/1986,,,,,0,0,0,,95,76,81
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/19/1986,,,,,0,0,0,,97,76,77
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/20/1986,,,,,0,0,0,,88,70,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/21/1986,,,,,0,0,0,,82,68,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/22/1986,,,,,0.01,0,0,,86,69,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/23/1986,,,,,0,0,0,,90,69,77
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/24/1986,,,,,0,0,0,,92,73,80
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/25/1986,,,,,0.34,0,0,,86,72,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/26/1986,,,,,0,0,0,,84,68,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/27/1986,,,,,0,0,0,,90,69,78
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/28/1986,,,,,0.18,0,0,,88,65,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/29/1986,,,,,0,0,0,,83,69,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/30/1986,,,,,0,0,0,,86,65,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/31/1986,,,,,1.2,0,0,,90,69,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/1/1986,,,,,0,0,0,,83,64,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/2/1986,,,,,0,0,0,,80,66,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/3/1986,,,,,0,0,0,,79,58,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/4/1986,,,,,0,0,0,,83,61,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/5/1986,,,,,0.04,0,0,,81,67,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/6/1986,,,,,0.17,0,0,,72,67,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/7/1986,,,,,0,0,0,,78,65,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/8/1986,,,,,0,0,0,,83,65,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/9/1986,,,,,0,0,0,,85,63,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/10/1986,,,,,0.03,0,0,,77,64,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/11/1986,,,,,0,0,0,,73,58,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/12/1986,,,,,0,0,0,,78,55,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/13/1986,,,,,0,0,0,,77,58,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/14/1986,,,,,0,0,0,,82,66,75
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/15/1986,,,,,0,0,0,,85,70,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/16/1986,,,,,0,0,0,,87,69,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/17/1986,,,,,0,0,0,,85,66,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/18/1986,,,,,0,0,0,,79,66,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/19/1986,,,,,0,0,0,,79,62,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/20/1986,,,,,0,0,0,,86,59,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/21/1986,,,,,0,0,0,,77,64,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/22/1986,,,,,0,0,0,,88,66,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/23/1986,,,,,0,0,0,,75,62,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/24/1986,,,,,0,0,0,,77,57,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/25/1986,,,,,0.1,0,0,,85,62,74
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/26/1986,,,,,0.85,0,0,,86,64,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/27/1986,,,,,0,0,0,,65,51,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/28/1986,,,,,0,0,0,,66,47,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/29/1986,,,,,0,0,0,,71,47,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/30/1986,,,,,0,0,0,,77,50,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/31/1986,,,,,0,0,0,,82,55,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/1/1986,,,,,0,0,0,,83,60,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/2/1986,,,,,0,0,0,,82,63,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/3/1986,,,,,0.02,0,0,,83,68,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/4/1986,,,,,0,0,0,,82,63,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/5/1986,,,,,0,0,0,,76,55,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/6/1986,,,,,0,0,0,,68,52,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/7/1986,,,,,0,0,0,,67,46,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/8/1986,,,,,0,0,0,,74,45,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/9/1986,,,,,0,0,0,,75,50,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/10/1986,,,,,0,0,0,,90,69,80
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/11/1986,,,,,1.27,0,0,,80,63,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/12/1986,,,,,0.02,0,0,,71,57,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/13/1986,,,,,0,0,0,,73,53,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/14/1986,,,,,0,0,0,,70,57,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/15/1986,,,,,0,0,0,,81,55,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/16/1986,,,,,0,0,0,,62,50,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/17/1986,,,,,0.06,0,0,,68,51,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/18/1986,,,,,0,0,0,,67,62,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/19/1986,,,,,0.68,0,0,,71,62,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/20/1986,,,,,0,0,0,,70,60,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/21/1986,,,,,0.49,0,0,,85,59,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/22/1986,,,,,0.17,0,0,,90,66,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/23/1986,,,,,0.01,0,0,,74,66,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/24/1986,,,,,0.73,0,0,,74,65,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/25/1986,,,,,0.02,0,0,,91,70,77
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/26/1986,,,,,2.72,0,0,,82,69,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/27/1986,,,,,0,0,0,,87,67,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/28/1986,,,,,0.02,0,0,,85,66,75
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/29/1986,,,,,0.62,0,0,,78,67,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/30/1986,,,,,0.29,0,0,,73,58,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/1/1986,,,,,0.17,0,0,,61,58,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/2/1986,,,,,0.07,0,0,,67,60,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/3/1986,,,,,1.67,0,0,,73,62,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/4/1986,,,,,0.12,0,0,,63,51,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/5/1986,,,,,0,0,0,,67,44,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/6/1986,,,,,0,0,0,,58,38,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/7/1986,,,,,0,0,0,,69,40,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/8/1986,,,,,0,0,0,,74,55,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/9/1986,,,,,0,0,0,,55,46,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/10/1986,,,,,0,0,0,,58,44,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/11/1986,,,,,0.01,0,0,,71,46,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/12/1986,,,,,0.12,0,0,,64,47,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/13/1986,,,,,0,0,0,,47,40,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/14/1986,,,,,0,0,0,,49,35,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/15/1986,,,,,0,0,0,,55,34,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/16/1986,,,,,0,0,0,,57,38,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/17/1986,,,,,0,0,0,,52,47,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/18/1986,,,,,0,0,0,,59,40,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/19/1986,,,,,0,0,0,,64,38,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/20/1986,,,,,0,0,0,,73,43,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/21/1986,,,,,0,0,0,,78,54,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/22/1986,,,,,0,0,0,,75,51,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/23/1986,,,,,0,0,0,,64,54,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/24/1986,,,,,0.34,0,0,,58,54,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/25/1986,,,,,0.56,0,0,,55,52,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/26/1986,,,,,0.12,0,0,,58,53,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/27/1986,,,,,0.03,0,0,,62,47,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/28/1986,,,,,0,0,0,,70,46,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/29/1986,,,,,0,0,0,,58,44,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/30/1986,,,,,0,0,0,,63,38,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/31/1986,,,,,0,0,0,,67,43,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/1/1986,,,,,0.15,0,0,,54,43,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/2/1986,,,,,0,0,0,,47,30,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/3/1986,,,,,0,0,0,,44,30,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/4/1986,,,,,0.02,0,0,,47,40,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/5/1986,,,,,0,0,0,,52,38,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/6/1986,,,,,0,0,0,,54,33,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/7/1986,,,,,0,0,0,,64,48,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/8/1986,,,,,0.02,0,0,,61,44,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/9/1986,,,,,0,0,0,,44,28,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/10/1986,,,,,0,0,0,,42,24,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/11/1986,,,,,0.02,0.2,0,,32,22,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/12/1986,,,,,0,0,0,,30,10,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/13/1986,,,,,0,0,0,,21,7,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/14/1986,,,,,0,0,0,,35,15,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/15/1986,,,,,0,0,0,,41,30,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/16/1986,,,,,0,0,0,,49,30,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/17/1986,,,,,0.05,0,0,,54,31,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/18/1986,,,,,0.9,2.1,1,,41,33,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/19/1986,,,,,0.01,0.2,0,,33,24,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/20/1986,,,,,0.12,0.5,0,,36,33,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/21/1986,,,,,0,0,0,,40,30,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/22/1986,,,,,0,0,0,,51,30,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/23/1986,,,,,0.15,0,0,,43,30,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/24/1986,,,,,0,0,0,,40,27,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/25/1986,,,,,0.14,0,0,,52,31,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/26/1986,,,,,1.2,0,0,,44,30,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/27/1986,,,,,0,0,0,,38,27,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/28/1986,,,,,0,0,0,,42,32,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/29/1986,,,,,0,0,0,,40,31,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/30/1986,,,,,0,0,0,,44,36,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/1/1986,,,,,0.27,0,0,,41,33,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/2/1986,,,,,0.18,0,0,,44,34,37
