date,high_temp,low_temp,average_temp
2009-08-17,96,57,76
2009-08-18,96,57,76
2009-08-19,93,60,76
2009-08-20,87,57,72
2009-08-21,100,55,77
2009-08-22,95,66,80
2009-08-23,82,57,70
2009-08-24,88,52,70
2009-08-25,90,55,72
2009-08-26,93,57,74
2009-08-27,96,52,74
2009-08-28,96,52,74
2009-08-29,102,64,83
2009-08-30,91,62,77
2009-08-31,86,57,70
2009-09-01,93,57,75
2009-09-02,99,60,78
2009-09-03,99,60,78
2009-09-04,91,61,76
2009-09-05,88,55,72
2009-09-06,88,55,72
2009-09-07,88,53,70
2009-09-08,90,52,71
2009-09-09,93,53,73
2009-09-10,97,55,76
2009-09-11,100,60,80
2009-09-12,88,60,74
2009-09-13,75,57,65
2009-09-14,78,59,68
2009-09-15,86,54,69
2009-09-16,86,54,69
2009-09-17,93,55,73
2009-09-18,97,60,79
2009-09-19,91,66,78
2009-09-20,97,57,76
2009-09-21,99,59,79
2009-09-22,100,57,78
2009-09-23,99,55,76
2009-09-24,93,54,74
2009-09-25,99,52,75
2009-09-26,99,60,80
2009-09-27,98,60,79
2009-09-28,84,57,70
2009-09-29,73,50,64
2009-09-30,75,48,62
2009-10-01,81,50,64
2009-10-02,82,48,65
2009-10-03,75,46,60
2009-10-04,70,44,56
2009-10-05,72,42,57
2009-10-06,79,42,60
2009-10-07,80,42,61
2009-10-08,80,42,61
2009-10-09,79,45,62
2009-10-10,78,46,62
2009-10-11,78,46,62
2009-10-12,64,48,56
2009-10-13,63,55,59
2009-10-14,73,61,67
2009-10-15,75,61,68
2009-10-16,80,53,66
2009-10-17,80,55,68
2009-10-18,70,55,62
2009-10-19,62,53,57
2009-10-20,72,48,60
2009-10-21,72,51,61
2009-10-22,75,48,62
2009-10-23,77,48,62
2009-10-24,77,51,63
2009-10-25,81,51,66
2009-10-26,77,50,64
2009-10-27,64,51,58
2009-10-28,63,45,54
2009-10-29,70,41,55
2009-10-30,69,43,56
2009-10-31,73,43,58
2009-11-01,77,45,61
2009-11-02,77,46,62
2009-11-03,77,45,61
2009-11-04,77,45,61
2009-11-05,66,46,56
2009-11-06,66,52,59
2009-11-07,66,42,54
2009-11-08,66,39,52
2009-11-09,61,36,48
2009-11-10,63,46,54
2009-11-11,64,48,56
2009-11-12,62,41,52
2009-11-13,59,37,48
2009-11-14,63,37,50
2009-11-15,63,37,50
2009-11-16,62,33,48
2009-11-17,64,34,49
2009-11-18,59,37,49
2009-11-19,57,30,44
2009-11-20,55,37,46
2009-11-21,55,33,44
2009-11-22,57,45,51
2009-11-23,63,37,50
2009-11-24,63,34,48
2009-11-25,64,34,49
2009-11-26,64,34,49
2009-11-27,60,46,53
2009-11-28,60,46,53
2009-11-29,69,39,56
2009-11-30,61,34,48
2009-12-01,61,34,48
2009-12-02,59,30,44
2009-12-03,55,28,42
2009-12-04,55,30,42
2009-12-05,56,39,48
2009-12-06,51,28,40
2009-12-07,45,30,38
2009-12-08,45,25,35
2009-12-09,44,23,34
2009-12-10,44,23,34
2009-12-11,42,39,40
2009-12-12,54,42,48
2009-12-13,50,46,48
2009-12-14,55,42,48
2009-12-15,55,46,50
2009-12-16,57,46,52
2009-12-17,57,41,49
2009-12-18,51,39,45
2009-12-19,48,37,42
2009-12-20,53,46,50
2009-12-21,55,46,50
2009-12-22,53,39,46
2009-12-23,55,34,44
2009-12-24,52,30,41
2009-12-25,54,28,41
2009-12-26,46,34,40
2009-12-27,51,42,46
2009-12-28,48,36,42
2009-12-29,48,30,39
2009-12-30,51,42,46
2009-12-31,55,44,50
2010-01-01,55,44,50
2010-01-02,57,44,51
2010-01-03,50,37,44
2010-01-04,53,37,45
2010-01-05,46,39,42
2010-01-06,46,44,45
2010-01-07,46,43,44
2010-01-08,48,39,44
2010-01-09,48,42,45
2010-01-10,48,44,46
2010-01-11,48,42,45
2010-01-12,62,43,52
2010-01-13,62,44,54
2010-01-14,57,39,48
2010-01-15,53,37,45
2010-01-16,51,39,45
2010-01-17,52,48,50
2010-01-18,55,51,53
2010-01-19,0,0,0
2010-01-20,52,46,49
2010-01-21,48,43,46
2010-01-22,46,41,44
2010-01-23,54,39,46
2010-01-24,48,36,42
2010-01-25,0,0,0
2010-01-26,0,0,0
2010-01-27,54,35,44
2010-01-28,55,35,45
2010-01-29,55,35,45
2010-01-30,57,37,51
2010-01-31,57,35,46
2010-02-01,55,45,50
2010-02-02,53,39,46
2010-02-03,59,42,50
2010-02-04,55,48,52
2010-02-05,61,50,56
2010-02-06,55,48,52
2010-02-07,59,43,52
2010-02-08,0,0,0
2010-02-09,55,44,50
2010-02-10,55,44,50
2010-02-11,59,48,54
2010-02-12,61,48,54
2010-02-13,61,42,52
2010-02-14,62,39,50
2010-02-15,66,46,56
2010-02-16,66,46,56
2010-02-17,66,42,54
2010-02-18,66,44,55
2010-02-19,57,46,52
2010-02-20,57,45,51
2010-02-21,0,0,0
2010-02-22,59,37,48
2010-02-23,51,45,48
2010-02-24,57,46,52
2010-02-25,57,44,50
2010-02-26,57,46,52
2010-02-27,57,44,52
2010-02-28,61,37,49
2010-03-01,62,42,52
2010-03-02,57,48,54
2010-03-03,57,48,54
2010-03-04,54,37,46
2010-03-05,55,37,46
2010-03-06,63,45,54
2010-03-07,63,45,54
2010-03-08,57,39,48
2010-03-09,54,36,45
2010-03-10,55,39,47
2010-03-11,60,37,48
2010-03-12,53,41,49
2010-03-13,53,41,49
2010-03-14,63,37,50
2010-03-15,68,39,54
2010-03-16,73,44,58
2010-03-17,75,51,63
2010-03-18,75,44,58
2010-03-19,75,44,58
2010-03-20,69,44,56
2010-03-21,0,0,0
2010-03-22,69,45,56
2010-03-23,73,48,60
2010-03-24,68,46,56
2010-03-25,62,46,54
2010-03-26,64,37,50
2010-03-27,68,42,55
2010-03-28,72,48,60
2010-03-29,64,51,57
2010-03-30,61,46,53
2010-03-31,57,42,50
2010-04-01,60,39,48
2010-04-02,53,43,48
2010-04-03,59,39,48
2010-04-04,55,42,48
2010-04-05,57,41,49
2010-04-06,64,35,49
2010-04-07,70,39,54
2010-04-08,72,46,58
2010-04-09,73,46,60
2010-04-10,62,51,56
2010-04-11,57,46,50
2010-04-12,55,48,52
2010-04-13,62,46,54
2010-04-14,62,46,54
2010-04-15,69,42,54
2010-04-16,71,50,60
2010-04-17,71,50,60
2010-04-18,78,42,60
2010-04-19,72,48,60
2010-04-20,59,46,52
2010-04-21,55,43,49
2010-04-22,66,45,56
2010-04-23,72,43,57
2010-04-24,72,43,57
2010-04-25,82,51,66
2010-04-26,75,52,64
2010-04-27,66,48,57
2010-04-28,60,44,52
2010-04-29,60,44,52
2010-04-30,72,46,59
2010-05-01,80,45,62
2010-05-02,81,52,66
2010-05-03,84,46,65
2010-05-04,79,48,64
2010-05-05,72,44,58
2010-05-06,75,48,62
2010-05-07,78,41,60
2010-05-08,75,48,60
2010-05-09,64,46,54
2010-05-10,60,43,50
2010-05-11,72,36,54
2010-05-12,81,46,62
2010-05-13,84,48,66
2010-05-14,82,52,67
2010-05-15,84,50,67
2010-05-16,79,52,65
2010-05-17,64,52,58
2010-05-18,73,51,62
2010-05-19,66,53,60
2010-05-20,75,45,59
2010-05-21,69,46,58
2010-05-22,64,41,52
2010-05-23,64,41,52
2010-05-24,68,50,58
2010-05-25,66,48,56
2010-05-26,71,53,61
2010-05-27,64,50,56
2010-05-28,69,43,56
2010-05-29,82,51,66
2010-05-30,87,50,68
2010-05-31,81,60,71
2010-06-01,81,60,71
2010-06-02,84,57,70
2010-06-03,84,60,72
2010-06-04,82,64,72
2010-06-05,90,61,75
2010-06-06,91,62,76
2010-06-07,88,59,73
2010-06-08,88,59,73
2010-06-09,80,55,68
2010-06-10,79,50,64
2010-06-11,84,60,72
2010-06-12,84,60,72
2010-06-13,97,59,78
2010-06-14,91,63,78
2010-06-15,84,55,70
2010-06-16,82,53,68
2010-06-17,86,54,69
2010-06-18,80,55,67
2010-06-19,77,52,64
2010-06-20,82,52,66
2010-06-21,88,55,72
2010-06-22,91,60,76
2010-06-23,93,61,76
2010-06-24,84,57,70
2010-06-25,86,55,70
2010-06-26,95,57,76
2010-06-27,102,60,80
2010-06-28,102,68,84
2010-06-29,98,62,80
2010-06-30,98,62,80
2010-07-01,87,55,70
2010-07-02,87,57,72
2010-07-03,91,61,76
2010-07-04,98,60,79
2010-07-05,96,60,78
2010-07-06,86,55,70
2010-07-07,90,55,72
2010-07-08,89,55,72
2010-07-09,91,57,74
2010-07-10,99,59,78
2010-07-11,99,59,78
2010-07-12,87,57,72
2010-07-13,88,57,72
2010-07-14,93,60,76
2010-07-15,100,64,82
2010-07-16,102,66,84
2010-07-17,97,61,78
2010-07-18,100,62,80
2010-07-19,98,62,80
2010-07-20,98,62,80
2010-07-21,82,55,68
2010-07-22,93,54,72
2010-07-23,95,57,76
2010-07-24,97,57,77
2010-07-25,91,57,74
2010-07-26,91,57,74
2010-07-27,84,54,68
2010-07-28,88,55,71
2010-07-29,91,54,72
2010-07-30,90,54,72
2010-07-31,90,55,72
2010-08-01,91,55,73
2010-08-02,90,57,74
2010-08-03,95,55,74
2010-08-04,90,57,74
2010-08-05,86,53,68
2010-08-06,86,53,68
2010-08-07,89,55,72
2010-08-08,82,57,69
2010-08-09,87,55,70
2010-08-10,87,55,70
2010-08-11,78,54,66
2010-08-12,89,52,70
2010-08-13,91,57,74
2010-08-14,88,55,72
2010-08-15,89,55,72
2010-08-16,95,57,76
2010-08-17,90,55,72
2010-08-18,87,55,70
2010-08-19,93,51,72
2010-08-20,91,57,74
2010-08-21,81,54,67
2010-08-22,84,54,69
2010-08-23,97,60,78
2010-08-24,102,62,82
2010-08-25,102,62,82
2010-08-26,91,60,75
2010-08-27,86,55,70
2010-08-28,77,57,66
2010-08-29,81,54,68
2010-08-30,81,55,68
2010-08-31,89,53,71
2010-09-01,89,53,71
2010-09-02,99,61,80
2010-09-03,98,60,79
2010-09-04,93,59,76
2010-09-05,93,57,75
2010-09-06,93,60,76
2010-09-07,82,63,72
2010-09-08,82,63,72
2010-09-09,75,53,64
2010-09-10,84,52,68
2010-09-11,90,53,71
2010-09-12,91,55,72
2010-09-13,82,55,68
2010-09-14,87,52,68
2010-09-15,88,54,70
2010-09-16,89,57,72
2010-09-17,89,57,72
2010-09-18,82,61,72
2010-09-19,79,59,68
2010-09-20,84,55,68
2010-09-21,78,57,68
2010-09-22,77,53,65
2010-09-23,82,52,67
2010-09-24,89,53,71
2010-09-25,93,55,74
2010-09-26,96,55,76
2010-09-27,97,54,76
2010-09-28,97,54,76
2010-09-29,100,63,82
2010-09-30,93,60,76
2010-10-01,87,57,72
2010-10-02,91,57,74
2010-10-03,78,55,67
2010-10-04,70,54,62
2010-10-05,75,54,64
2010-10-06,75,54,64
2010-10-07,73,55,64
2010-10-08,77,50,64
2010-10-09,84,50,67
2010-10-10,87,55,70
2010-10-11,91,57,74
2010-10-12,91,57,74
2010-10-13,91,53,72
2010-10-14,93,55,74
2010-10-15,91,57,74
2010-10-16,80,57,68
2010-10-17,63,55,59
2010-10-18,73,53,63
2010-10-19,80,48,64
2010-10-20,75,53,64
2010-10-21,70,52,61
2010-10-22,68,55,60
2010-10-23,61,53,57
2010-10-24,64,55,60
2010-10-25,66,50,58
2010-10-26,66,44,55
2010-10-27,63,37,50
2010-10-28,66,48,56
2010-10-29,64,52,58
2010-10-30,64,53,58
2010-10-31,70,51,60
2010-11-01,73,48,60
2010-11-02,75,46,60
2010-11-03,80,51,65
2010-11-04,80,50,64
2010-11-05,77,51,64
2010-11-06,75,53,63
2010-11-07,60,50,55
2010-11-08,60,41,50
2010-11-09,60,37,48
2010-11-10,60,45,52
2010-11-11,64,42,53
2010-11-12,64,36,50
2010-11-13,70,42,56
2010-11-14,79,48,64
2010-11-15,79,48,64
2010-11-16,72,43,58
2010-11-17,69,37,53
2010-11-18,66,48,57
2010-11-19,57,45,51
2010-11-20,53,44,48
2010-11-21,55,43,49
2010-11-22,55,45,50
2010-11-23,57,36,47
2010-11-24,50,30,40
2010-11-25,51,28,40
2010-11-26,53,30,42
2010-11-27,53,30,42
2010-11-28,50,32,41
2010-11-29,51,30,40
2010-11-30,51,30,40
2010-12-01,55,33,44
2010-12-02,51,36,44
2010-12-03,51,46,48
2010-12-04,57,46,52
2010-12-05,55,46,50
2010-12-06,63,46,54
2010-12-07,59,42,50
2010-12-08,54,48,51
2010-12-09,62,51,56
2010-12-10,62,51,56
2010-12-11,60,50,55
2010-12-12,59,51,55
2010-12-13,55,53,54
2010-12-14,55,48,53
2010-12-15,54,39,46
2010-12-16,48,32,40
2010-12-17,53,42,48
2010-12-18,57,53,55
2010-12-19,55,46,50
2010-12-20,52,46,49
2010-12-21,55,45,50
2010-12-22,57,46,52
2010-12-23,55,44,50
2010-12-24,51,41,46
2010-12-25,51,46,50
2010-12-26,57,45,51
2010-12-27,52,41,46
2010-12-28,51,45,48
2010-12-29,54,37,46
2010-12-30,48,30,39
2010-12-31,46,30,38
2011-01-01,44,39,42
2011-01-02,51,41,46
2011-01-03,46,35,40
2011-01-04,52,33,42
2011-01-05,52,33,42
2011-01-06,42,37,40
2011-01-07,39,37,39
2011-01-08,39,37,39
2011-01-09,44,32,38
2011-01-10,44,28,36
2011-01-11,45,37,41
2011-01-12,54,41,48
2011-01-13,54,41,48
2011-01-14,63,46,54
2011-01-15,51,39,45
2011-01-16,50,46,48
2011-01-17,48,46,47
2011-01-18,55,45,50
2011-01-19,62,41,52
2011-01-20,57,35,46
2011-01-21,61,36,48
2011-01-22,70,41,56
2011-01-23,59,36,48
2011-01-24,61,35,48
2011-01-25,61,35,48
2011-01-26,52,39,46
2011-01-27,48,37,42
2011-01-28,44,39,42
2011-01-29,50,42,46
2011-01-30,52,41,47
2011-01-31,55,33,44
2011-02-01,61,33,47
2011-02-02,60,36,48
2011-02-03,57,34,46
2011-02-04,61,33,47
2011-02-05,73,37,55
2011-02-06,73,51,62
2011-02-07,68,39,54
2011-02-08,57,44,50
2011-02-09,60,36,48
2011-02-10,60,36,48
2011-02-11,62,34,48
2011-02-12,62,34,48
2011-02-13,64,37,50
2011-02-14,59,46,52
2011-02-15,63,51,57
2011-02-16,52,43,48
2011-02-17,48,42,45
2011-02-18,45,35,40
2011-02-19,45,35,40
2011-02-20,53,32,42
2011-02-21,53,32,42
2011-02-22,57,34,46
2011-02-23,55,34,44
2011-02-24,48,39,44
2011-02-25,51,35,43
2011-02-26,48,28,38
2011-02-27,53,32,42
2011-02-28,55,37,46
2011-03-01,55,37,46
2011-03-02,55,48,52
2011-03-03,63,45,54
2011-03-04,61,39,50
2011-03-05,64,43,54
2011-03-06,57,51,54
2011-03-07,59,44,52
2011-03-08,64,48,56
2011-03-09,62,48,55
2011-03-10,60,48,54
2011-03-11,62,36,49
2011-03-12,63,46,54
2011-03-13,62,50,56
2011-03-14,64,54,60
2011-03-15,59,53,56
2011-03-16,60,45,53
2011-03-17,60,37,48
2011-03-18,52,44,48
2011-03-19,51,43,46
2011-03-20,51,44,48
2011-03-21,59,42,50
2011-03-22,60,44,50
2011-03-23,54,48,51
2011-03-24,48,44,46
2011-03-25,55,44,50
2011-03-26,57,46,52
2011-03-27,57,42,50
2011-03-28,62,37,49
2011-03-29,66,44,55
2011-03-30,78,54,66
2011-03-31,75,48,62
2011-04-01,77,51,64
2011-04-02,71,53,62
2011-04-03,66,46,56
2011-04-04,72,45,58
2011-04-05,72,45,58
2011-04-06,71,45,58
2011-04-07,71,45,58
2011-04-08,59,34,46
2011-04-09,64,37,50
2011-04-10,64,45,54
2011-04-11,68,46,56
2011-04-12,66,44,55
2011-04-13,63,44,53
2011-04-14,66,39,52
2011-04-15,73,46,59
2011-04-16,77,50,64
2011-04-17,77,54,66
2011-04-18,66,55,60
2011-04-19,73,50,60
2011-04-20,68,53,60
2011-04-21,68,53,60
2011-04-22,68,46,57
2011-04-23,66,50,57
2011-04-24,72,54,63
2011-04-25,70,50,60
2011-04-26,70,42,56
2011-04-27,73,44,58
2011-04-28,73,48,62
2011-04-29,68,44,56
2011-04-30,73,48,60
2011-05-01,80,44,62
2011-05-02,82,51,66
2011-05-03,81,50,66
2011-05-04,89,57,72
2011-05-05,90,55,72
2011-05-06,81,53,68
2011-05-07,77,50,62
2011-05-08,68,50,58
2011-05-09,72,48,60
2011-05-10,72,48,60
2011-05-11,72,50,61
2011-05-12,79,50,64
2011-05-13,80,50,65
2011-05-14,80,50,65
2011-05-15,60,46,52
2011-05-16,63,45,54
2011-05-17,62,50,56
2011-05-18,69,51,60
2011-05-19,79,46,62
2011-05-20,81,52,66
2011-05-21,80,54,66
2011-05-22,75,53,63
2011-05-23,73,48,60
2011-05-24,75,46,60
2011-05-25,66,51,58
2011-05-26,70,46,58
2011-05-27,72,51,60
2011-05-28,66,46,57
2011-05-29,73,43,58
2011-05-30,68,51,60
2011-05-31,64,53,58
2011-06-01,62,48,54
2011-06-02,69,46,58
2011-06-03,64,48,56
2011-06-04,68,55,60
2011-06-05,72,57,64
2011-06-06,66,54,60
2011-06-07,78,50,64
2011-06-08,81,54,68
2011-06-09,87,54,70
2011-06-10,84,55,70
2011-06-11,84,55,70
2011-06-12,84,55,70
2011-06-13,84,55,70
2011-06-14,84,55,70
2011-06-15,84,55,70
2011-06-16,88,60,74
2011-06-17,90,57,73
2011-06-18,87,55,70
2011-06-19,91,57,74
2011-06-20,96,63,79
2011-06-21,100,63,82
2011-06-22,99,66,82
2011-06-23,89,57,72
2011-06-24,88,55,71
2011-06-25,88,57,72
2011-06-26,90,57,74
2011-06-27,88,59,73
2011-06-28,64,57,60
2011-06-29,73,53,63
2011-06-30,84,57,70
2011-07-01,93,63,78
2011-07-02,97,62,79
2011-07-03,100,66,83
2011-07-04,99,66,82
2011-07-05,100,64,82
2011-07-06,100,64,82
2011-07-07,95,63,79
2011-07-08,96,60,78
2011-07-09,89,59,74
2011-07-10,87,55,71
2011-07-11,81,57,69
2011-07-12,82,55,68
2011-07-13,79,57,68
2011-07-14,81,55,68
2011-07-15,82,55,68
2011-07-16,82,55,68
2011-07-17,81,57,68
2011-07-18,81,57,68
2011-07-19,88,59,74
2011-07-20,95,60,76
2011-07-21,93,62,78
2011-07-22,93,62,78
2011-07-23,90,59,74
2011-07-24,89,59,74
2011-07-25,89,55,72
2011-07-26,90,60,74
2011-07-27,95,57,75
2011-07-28,96,59,78
2011-07-29,93,60,76
2011-07-30,89,59,74
2011-07-31,87,57,72
2011-08-01,91,57,74
2011-08-02,93,57,74
2011-08-03,93,59,76
2011-08-04,84,57,70
2011-08-05,91,57,74
2011-08-06,88,57,72
2011-08-07,87,57,72
2011-08-08,91,57,74
2011-08-09,93,57,74
2011-08-10,93,60,76
2011-08-11,90,57,73
2011-08-12,91,57,74
2011-08-13,95,61,78
2011-08-14,91,61,76
2011-08-15,90,61,76
2011-08-16,93,57,74
2011-08-17,93,60,76
2011-08-18,93,59,76
2011-08-19,84,57,70
2011-08-20,84,55,68
2011-08-21,86,55,70
2011-08-22,90,55,72
2011-08-23,95,57,75
2011-08-24,96,62,78
2011-08-25,93,60,76
2011-08-26,96,61,78
2011-08-27,95,57,76
2011-08-28,96,55,75
2011-08-29,96,55,75
2011-08-30,88,55,72
2011-08-31,87,55,70
2011-09-01,93,55,74
2011-09-02,97,60,78
2011-09-03,95,60,78
2011-09-04,91,57,74
2011-09-05,91,55,73
2011-09-06,97,55,76
2011-09-07,97,55,76
2011-09-08,97,55,76
2011-09-09,102,59,80
2011-09-10,93,66,80
2011-09-11,84,62,72
2011-09-12,86,61,74
2011-09-13,93,60,76
2011-09-14,93,60,76
2011-09-15,82,57,69
2011-09-16,82,51,66
2011-09-17,87,50,67
2011-09-18,91,57,74
2011-09-19,93,57,75
2011-09-20,97,61,78
2011-09-21,98,61,80
2011-09-22,97,55,76
2011-09-23,97,60,78
2011-09-24,88,60,72
2011-09-25,73,59,66
2011-09-26,82,53,68
2011-09-27,89,53,70
2011-09-28,91,57,74
2011-09-29,97,60,78
2011-09-30,97,60,78
2011-10-01,75,57,66
2011-10-02,78,55,65
2011-10-03,72,51,60
2011-10-04,68,57,62
2011-10-05,66,53,60
2011-10-06,64,51,56
2011-10-07,73,41,57
2011-10-08,77,46,60
2011-10-09,78,48,62
2011-10-10,64,62,63
2011-10-11,80,60,70
2011-10-12,80,60,70
2011-10-13,84,51,68
2011-10-14,86,53,68
2011-10-15,86,60,73
2011-10-16,80,60,70
2011-10-17,87,55,71
2011-10-18,86,53,70
2011-10-19,78,57,67
2011-10-20,82,55,68
2011-10-21,82,52,67
2011-10-22,82,48,65
2011-10-23,82,48,65
2011-10-24,80,52,66
2011-10-25,77,48,62
2011-10-26,75,51,64
2011-10-27,73,37,55
2011-10-28,78,42,60
2011-10-29,81,44,62
2011-10-30,80,46,63
2011-10-31,81,48,64
2011-11-01,73,55,64
2011-11-02,75,36,54
2011-11-03,68,44,57
2011-11-04,60,35,47
2011-11-05,60,35,47
2011-11-06,57,45,50
2011-11-07,60,35,48
2011-11-08,61,35,48
2011-11-09,63,35,49
2011-11-10,64,32,48
2011-11-11,60,39,50
2011-11-12,64,46,55
2011-11-13,66,44,55
2011-11-14,66,46,56
2011-11-15,66,41,54
2011-11-16,69,37,53
2011-11-17,66,46,56
2011-11-18,57,45,52
2011-11-19,55,33,44
2011-11-20,53,45,50
2011-11-21,55,39,47
2011-11-22,60,43,52
2011-11-23,57,39,48
2011-11-24,54,45,50
2011-11-25,57,44,50
2011-11-26,53,39,46
2011-11-27,52,44,48
2011-11-28,62,43,52
2011-11-29,62,43,52
2011-11-30,64,42,53
2011-12-01,64,50,57
2011-12-02,72,48,60
2011-12-03,63,45,54
2011-12-04,57,35,46
2011-12-05,60,37,48
2011-12-06,55,30,42
2011-12-07,57,32,44
2011-12-08,57,30,44
2011-12-09,60,26,43
2011-12-10,60,26,43
2011-12-11,52,30,41
2011-12-12,57,37,47
2011-12-13,57,28,42
2011-12-14,55,30,42
2011-12-15,54,44,49
2011-12-16,66,35,50
2011-12-17,55,30,42
2011-12-18,55,28,42
2011-12-19,66,34,50
2011-12-20,54,28,41
2011-12-21,54,28,41
2011-12-22,61,35,48
2011-12-23,53,25,39
2011-12-24,55,21,38
2011-12-25,55,27,41
2011-12-26,55,21,38
2011-12-27,60,30,45
2011-12-28,59,39,49
2011-12-29,55,37,46
2011-12-30,61,41,51
2011-12-31,59,39,49
2012-01-01,61,32,46
2012-01-02,60,36,48
2012-01-03,60,36,48
2012-01-04,66,35,50
2012-01-05,66,30,48
2012-01-06,59,32,46
2012-01-07,66,37,52
2012-01-08,60,34,47
2012-01-09,62,30,46
2012-01-10,62,33,48
2012-01-11,63,30,46
2012-01-12,63,30,46
2012-01-13,66,30,48
2012-01-14,64,30,47
2012-01-15,55,35,46
2012-01-16,52,28,40
2012-01-17,50,21,36
2012-01-18,55,35,45
2012-01-19,48,39,44
2012-01-20,53,43,48
2012-01-21,57,42,50
2012-01-22,52,42,47
2012-01-23,57,41,49
2012-01-24,55,37,46
2012-01-25,60,43,52
2012-01-26,63,45,54
2012-01-27,63,41,52
2012-01-28,59,32,46
2012-01-29,64,37,50
2012-01-30,61,42,52
2012-01-31,60,39,50
2012-02-01,59,43,52
2012-02-02,66,37,52
2012-02-03,62,33,48
2012-02-04,64,37,50
2012-02-05,64,37,50
2012-02-06,62,37,50
2012-02-07,57,48,52
2012-02-08,64,44,54
2012-02-09,66,41,54
2012-02-10,64,48,56
2012-02-11,64,48,56
2012-02-12,59,37,48
2012-02-13,55,42,50
2012-02-14,59,34,46
2012-02-15,57,41,49
2012-02-16,64,37,50
2012-02-17,64,37,50
2012-02-18,57,41,50
2012-02-19,59,39,49
2012-02-20,57,42,50
2012-02-21,70,39,54
2012-02-22,75,42,58
2012-02-23,72,52,62
2012-02-24,72,39,56
2012-02-25,62,41,52
2012-02-26,57,37,47
2012-02-27,57,37,47
2012-02-28,57,37,47
2012-02-29,55,44,50
2012-03-01,57,42,50
2012-03-02,64,39,52
2012-03-03,66,35,50
2012-03-04,73,39,56
2012-03-05,73,41,57
2012-03-06,57,42,50
2012-03-07,57,42,50
2012-03-08,66,34,50
2012-03-09,71,37,54
2012-03-10,68,42,55
2012-03-11,60,45,53
2012-03-12,62,39,50
2012-03-13,62,39,50
2012-03-14,59,53,56
2012-03-15,61,55,58
2012-03-16,57,48,54
2012-03-17,53,42,47
2012-03-18,55,39,48
2012-03-19,54,33,44
2012-03-20,63,46,54
2012-03-21,69,48,58
2012-03-22,64,46,56
2012-03-23,64,46,56
2012-03-24,52,46,49
2012-03-25,57,43,50
2012-03-26,60,42,50
2012-03-27,57,50,54
2012-03-28,57,50,54
2012-03-29,62,48,55
2012-03-30,62,48,55
2012-03-31,61,48,54
2012-04-01,63,44,53
2012-04-02,68,44,55
2012-04-03,68,48,57
2012-04-04,68,48,57
2012-04-05,61,37,48
2012-04-06,63,34,48
2012-04-07,68,36,51
2012-04-08,68,36,51
2012-04-09,71,44,57
2012-04-10,57,50,54
2012-04-11,64,50,56
2012-04-12,62,48,54
2012-04-13,57,48,52
2012-04-14,66,45,56
2012-04-15,72,48,60
2012-04-16,72,48,60
2012-04-17,73,46,59
2012-04-18,75,51,62
2012-04-19,82,55,68
2012-04-20,90,57,73
2012-04-21,91,55,72
2012-04-22,91,60,76
2012-04-23,91,60,76
2012-04-24,75,55,64
2012-04-25,69,60,64
2012-04-26,66,50,60
2012-04-27,73,43,58
2012-04-28,84,50,66
2012-04-29,86,52,68
2012-04-30,84,57,70
2012-05-01,75,48,62
2012-05-02,73,48,60
2012-05-03,66,50,58
2012-05-04,73,50,62
2012-05-05,79,51,65
2012-05-06,87,57,72
2012-05-07,91,50,70
2012-05-08,93,53,73
2012-05-09,91,55,73
2012-05-10,91,55,73
2012-05-11,93,54,72
2012-05-12,95,52,74
2012-05-13,84,53,68
2012-05-14,75,52,64
2012-05-15,84,55,68
2012-05-16,86,52,69
2012-05-17,82,54,68
2012-05-18,88,51,69
2012-05-19,90,53,71
2012-05-20,93,55,74
2012-05-21,87,57,72
2012-05-22,86,57,72
2012-05-23,84,55,70
2012-05-24,82,55,70
2012-05-25,72,50,60
2012-05-26,72,50,60
2012-05-27,79,52,65
2012-05-28,77,54,64
2012-05-29,84,50,66
2012-05-30,93,55,74
2012-05-31,93,55,74
2012-06-01,100,62,81
2012-06-02,95,62,78
2012-06-03,91,57,74
2012-06-04,91,57,74
2012-06-05,73,50,61
2012-06-06,73,50,61
2012-06-07,87,55,70
2012-06-08,84,57,70
2012-06-09,82,50,66
2012-06-10,93,62,76
2012-06-11,97,57,77
2012-06-12,97,60,78
2012-06-13,97,61,79
2012-06-14,96,59,78
2012-06-15,100,55,77
2012-06-16,105,66,84
2012-06-17,102,64,84
2012-06-18,86,59,72
2012-06-19,93,53,72
2012-06-20,97,62,79
2012-06-21,75,55,66
2012-06-22,73,52,62
2012-06-23,77,52,64
2012-06-24,78,52,64
2012-06-25,78,52,65
2012-06-26,82,52,67
2012-06-27,89,55,72
2012-06-28,89,55,72
2012-06-29,87,57,72
2012-06-30,91,60,75
2012-07-01,87,61,74
2012-07-02,93,61,77
2012-07-03,91,57,74
2012-07-04,93,61,77
2012-07-05,93,61,77
2012-07-06,93,55,74
2012-07-07,98,59,78
2012-07-08,98,61,80
2012-07-09,97,59,78
2012-07-10,100,57,78
2012-07-11,104,61,82
2012-07-12,104,64,83
2012-07-13,104,64,83
2012-07-14,87,55,70
2012-07-15,96,57,76
2012-07-16,77,57,66
2012-07-17,77,57,66
2012-07-18,84,57,70
2012-07-19,87,60,73
2012-07-20,93,57,75
2012-07-21,100,61,80
2012-07-22,102,64,83
2012-07-23,91,62,76
2012-07-24,91,57,74
2012-07-25,91,59,74
2012-07-26,88,55,71
